household_id,adult_id,job_cat,pro_contacts,company_id
1108,2756,Administration_schools,150,62.0
1109,2757,,0,
1109,2758,Indus_other,54,36.0
1110,2759,Administration_schools,67,60.0
1110,2760,Administration_schools,137,62.0
1110,2761,Services_other,82,123.0
1111,2762,Shops_other,6,120.0
1111,2763,Shops_other,13,34.0
1112,2764,,0,
1112,2765,Transportation,605,20.0
1113,2766,Construction,1,29.0
1113,2767,Services_other,1230,107.0
1113,2768,,0,
1114,2769,Health,54,4.0
1114,2770,Shops_other,14,41.0
1115,2771,Shops_other,3,71.0
1115,2772,Shops_other,12,50.0
1115,2773,Shops_other,5,52.0
1115,2774,,0,
1116,2775,,0,
1116,2776,Services_other,1234,180.0
1116,2777,Services_other,1350,27.0
1117,2778,Administration_schools,136,15.0
1117,2779,Services_other,1498,176.0
1118,2780,Services_other,1086,158.0
1118,2781,Shops_other,2,62.0
1119,2782,Administration_schools,58,34.0
1119,2783,Services_other,966,56.0
1120,2784,Administration_schools,7,18.0
1120,2785,Administration_schools,80,57.0
1121,2786,Shops_other,4,28.0
1121,2787,Administration_schools,25,39.0
1121,2788,,0,
1122,2789,Indus_other,70,11.0
1122,2790,Services_other,1462,191.0
1123,2791,Indus_other,43,27.0
1123,2792,Construction,1,7.0
1124,2793,Services_other,916,248.0
1124,2794,,0,
1125,2795,,0,
1125,2796,Construction,1,9.0
1126,2797,,0,
1126,2798,Construction,2,60.0
1126,2799,Health,252,1.0
1127,2800,Health,128,3.0
1127,2801,,0,
1128,2802,,0,
1128,2803,Services_other,979,159.0
1129,2804,Services_other,957,84.0
1129,2805,Shops_other,10,98.0
1129,2806,Administration_schools,115,45.0
1130,2807,,0,
1130,2808,Health,295,5.0
1130,2809,Administration_schools,86,61.0
1131,2810,Services_other,1476,226.0
1131,2811,,0,
1132,2812,Services_other,163,234.0
1132,2813,Administration_schools,134,75.0
1132,2814,Services_other,851,89.0
1133,2815,Health,141,4.0
1133,2816,,0,
1134,2817,Indus_other,33,20.0
1134,2818,,0,
1135,2819,Administration_schools,137,42.0
1135,2820,,0,
1136,2821,Shops_other,11,64.0
1136,2822,Services_other,693,105.0
1136,2823,Transportation,1073,20.0
1137,2824,,0,
1137,2825,Administration_schools,118,39.0
1138,2826,Services_other,269,93.0
1138,2827,,0,
1138,2828,Shops_other,12,111.0
1139,2829,Indus_other,37,6.0
1139,2830,Administration_schools,149,42.0
1139,2831,Administration_schools,46,65.0
1139,2832,Indus_other,57,25.0
1140,2833,Indus_other,59,40.0
1140,2834,,0,
1141,2835,Construction,3,19.0
1141,2836,Transportation,844,11.0
1142,2837,Services_other,305,84.0
1142,2838,,0,
1143,2839,,0,
1143,2840,Administration_schools,140,18.0
1144,2841,Services_other,1346,222.0
1144,2842,Administration_schools,96,16.0
1144,2843,Administration_schools,104,6.0
1145,2844,,0,
1145,2845,Indus_other,38,9.0
1145,2846,,0,
1146,2847,Transportation,1064,1.0
1146,2848,Services_other,758,72.0
1147,2849,,0,
1147,2850,Services_other,944,51.0
1148,2851,Shops_other,9,9.0
1148,2852,Indus_food,70,1.0
1149,2853,,0,
1149,2854,Services_other,1243,183.0
1150,2855,Transportation,24,15.0
1150,2856,Health,72,4.0
1151,2857,Health,76,3.0
1151,2858,,0,
1152,2859,Administration_schools,35,74.0
1152,2860,Administration_schools,71,26.0
1153,2861,,0,
1153,2862,,0,
1154,2863,,0,
1154,2864,Indus_other,72,30.0
1155,2865,,0,
1155,2866,Administration_schools,60,7.0
1156,2867,,0,
1156,2868,,0,
1157,2869,,0,
1157,2870,,0,
1158,2871,Administration_schools,105,65.0
1158,2872,,0,
1159,2873,,0,
1159,2874,Services_other,48,242.0
1160,2875,Indus_other,58,15.0
1160,2876,,0,
1161,2877,Indus_other,34,32.0
1161,2878,Transportation,198,17.0
1162,2879,,0,
1162,2880,Indus_other,38,34.0
1162,2881,,0,
1163,2882,Services_other,450,120.0
1163,2883,Shops_other,8,123.0
1164,2884,Shops_other,8,65.0
1164,2885,Administration_schools,113,36.0
1164,2886,,0,
1164,2887,Construction,1,36.0
1165,2888,,0,
1165,2889,Agriculture_fishing,2,55.0
1166,2890,Administration_schools,124,31.0
1166,2891,Shops_other,14,116.0
1167,2892,Administration_schools,64,60.0
1167,2893,Indus_food,29,0.0
1168,2894,Health,48,0.0
1168,2895,Shops_other,4,108.0
1169,2896,Indus_other,34,3.0
1169,2897,Health,267,6.0
1170,2898,Services_other,710,59.0
1170,2899,Health,128,4.0
1171,2900,,0,
1171,2901,Indus_other,47,16.0
1171,2902,Administration_schools,74,67.0
1172,2903,,0,
1172,2904,Health,215,8.0
1173,2905,Health,43,7.0
1173,2906,Administration_schools,148,46.0
1174,2907,,0,
1174,2908,Construction,1,6.0
1175,2909,,0,
1175,2910,,0,
1175,2911,Administration_schools,42,8.0
1176,2912,Services_other,1001,215.0
1176,2913,Transportation,163,16.0
1177,2914,,0,
1177,2915,,0,
1178,2916,,0,
1178,2917,Shops_other,14,43.0
1178,2918,,0,
1179,2919,Services_other,1060,226.0
1179,2920,,0,
1179,2921,Services_other,1374,7.0
1180,2922,Construction,2,28.0
1180,2923,Health,22,3.0
1181,2924,,0,
1181,2925,,0,
1182,2926,,0,
1182,2927,,0,
1183,2928,Health,236,1.0
1183,2929,,0,
1183,2930,,0,
1184,2931,,0,
1184,2932,,0,
1184,2933,,0,
1185,2934,Indus_food,34,8.0
1185,2935,Transportation,366,9.0
1185,2936,,0,
1185,2937,,0,
1185,2938,,0,
1186,2939,Construction,3,71.0
1186,2940,,0,
1186,2941,Services_other,139,140.0
1186,2942,,0,
1187,2943,Services_other,399,172.0
1187,2944,Health,140,0.0
1188,2945,,0,
1188,2946,Transportation,1056,13.0
1188,2947,Services_other,1326,189.0
1188,2948,Shops_other,13,77.0
1188,2949,Administration_schools,149,42.0
1188,2950,,0,
1189,2951,Administration_schools,134,48.0
1189,2952,,0,
1190,2953,Administration_schools,130,46.0
1190,2954,Indus_other,31,35.0
1191,2955,,0,
1191,2956,Shops_other,2,42.0
1192,2957,,0,
1192,2958,Services_other,139,161.0
1193,2959,,0,
1193,2960,Health,92,7.0
1193,2961,Indus_other,47,1.0
1194,2962,Indus_other,17,6.0
1194,2963,Services_other,866,114.0
1195,2964,Indus_food,63,9.0
1195,2965,,0,
1196,2966,Services_other,1267,133.0
1196,2967,,0,
1197,2968,Shops_other,1,122.0
1197,2969,Services_other,574,201.0
1198,2970,,0,
1198,2971,,0,
1199,2972,Health,197,5.0
1199,2973,,0,
1200,2974,Indus_food,61,4.0
1200,2975,Administration_schools,47,17.0
1201,2976,,0,
1201,2977,,0,
1201,2978,Agriculture_fishing,1,42.0
1201,2979,Transportation,1003,20.0
1202,2980,,0,
1202,2981,,0,
1203,2982,Health,275,7.0
1203,2983,Health,117,6.0
1204,2984,Services_other,368,37.0
1204,2985,Transportation,1091,16.0
1205,2986,,0,
1205,2987,,0,
1206,2988,Administration_schools,140,60.0
1206,2989,Construction,2,26.0
1207,2990,Transportation,902,8.0
1207,2991,Administration_schools,95,41.0
1208,2992,,0,
1208,2993,Hotel_Restaurant,7,4.0
1209,2994,,0,
1209,2995,Administration_schools,69,31.0
1209,2996,,0,
1210,2997,,0,
1210,2998,Transportation,1198,1.0
1210,2999,,0,
1210,3000,Services_other,1239,22.0
1210,3001,,0,
1211,3002,Hotel_Restaurant,68,18.0
1211,3003,Hotel_Restaurant,86,13.0
1212,3004,,0,
1212,3005,Administration_schools,57,24.0
1213,3006,Hotel_Restaurant,36,10.0
1213,3007,Construction,2,12.0
1214,3008,,0,
1214,3009,Administration_schools,118,58.0
1215,3010,Health,274,3.0
1215,3011,Health,31,5.0
1216,3012,Services_other,1094,196.0
1216,3013,,0,
1216,3014,Services_other,1275,234.0
1216,3015,,0,
1217,3016,,0,
1217,3017,Services_other,1429,52.0
1218,3018,Administration_schools,34,55.0
1218,3019,Hotel_Restaurant,145,9.0
1218,3020,Construction,1,52.0
1219,3021,Hotel_Restaurant,55,27.0
1219,3022,,0,
1220,3023,Construction,0,2.0
1220,3024,Administration_schools,133,49.0
1221,3025,Services_other,822,141.0
1221,3026,,0,
1222,3027,Administration_schools,136,51.0
1222,3028,Health,84,1.0
1222,3029,Services_other,577,11.0
1223,3030,Health,237,3.0
1223,3031,,0,
1223,3032,Administration_schools,39,26.0
1224,3033,Services_other,1215,91.0
1224,3034,Construction,2,4.0
1225,3035,Construction,2,65.0
1225,3036,,0,
1226,3037,Shops_other,2,39.0
1226,3038,,0,
1227,3039,Services_other,1429,110.0
1227,3040,,0,
1227,3041,,0,
1228,3042,,0,
1228,3043,Shops_other,13,22.0
1229,3044,Services_other,872,14.0
1229,3045,Transportation,12,19.0
1230,3046,Hotel_Restaurant,27,21.0
1230,3047,Administration_schools,138,49.0
1230,3048,,0,
1230,3049,Administration_schools,62,51.0
1231,3050,,0,
1231,3051,,0,
1232,3052,Transportation,593,8.0
1232,3053,Administration_schools,93,13.0
1233,3054,Services_other,1394,2.0
1233,3055,Administration_schools,114,3.0
1234,3056,Construction,1,27.0
1234,3057,Transportation,28,17.0
1235,3058,Administration_schools,18,40.0
1235,3059,,0,
1235,3060,,0,
1236,3061,Transportation,452,20.0
1236,3062,,0,
1236,3063,Health,79,6.0
1237,3064,Indus_other,22,18.0
1237,3065,Health,136,3.0
1238,3066,Services_other,266,33.0
1238,3067,Services_other,1497,59.0
1239,3068,,0,
1239,3069,Shops_other,9,0.0
1239,3070,,0,
1240,3071,Administration_schools,117,1.0
1240,3072,Shops_other,14,96.0
1241,3073,,0,
1241,3074,Services_other,655,158.0
1241,3075,,0,
1242,3076,,0,
1242,3077,,0,
1242,3078,Services_other,539,222.0
1242,3079,Services_other,1127,227.0
1243,3080,,0,
1243,3081,Services_other,540,185.0
1243,3082,Construction,2,23.0
1243,3083,,0,
1244,3084,Indus_other,42,16.0
1244,3085,Hotel_Restaurant,40,32.0
1245,3086,Administration_schools,142,16.0
1245,3087,Construction,3,39.0
1245,3088,Services_other,408,183.0
1246,3089,,0,
1246,3090,Construction,1,49.0
1247,3091,,0,
1247,3092,Administration_schools,9,62.0
1247,3093,,0,
1248,3094,Indus_other,69,27.0
1248,3095,Administration_schools,129,35.0
1249,3096,,0,
1249,3097,,0,
1250,3098,Administration_schools,95,34.0
1250,3099,Shops_market_food,1,9.0
1250,3100,,0,
1251,3101,,0,
1251,3102,,0,
1252,3103,,0,
1252,3104,Shops_other,12,63.0
1253,3105,Services_other,1042,86.0
1253,3106,,0,
1254,3107,,0,
1254,3108,Hotel_Restaurant,20,45.0
1255,3109,Indus_other,21,3.0
1255,3110,Construction,2,32.0
1256,3111,,0,
1256,3112,Services_other,196,164.0
1256,3113,Construction,1,42.0
1257,3114,,0,
1257,3115,Administration_schools,26,49.0
1258,3116,,0,
1258,3117,Services_other,837,199.0
1259,3118,Agriculture_fishing,2,22.0
1259,3119,Services_other,1266,177.0
1259,3120,Agriculture_fishing,2,55.0
1260,3121,Services_other,1146,18.0
1260,3122,Indus_other,23,1.0
1261,3123,Services_other,920,74.0
1261,3124,Indus_food,49,2.0
1262,3125,Agriculture_fishing,1,28.0
1262,3126,,0,
1262,3127,,0,
1263,3128,Services_other,490,97.0
1263,3129,Administration_schools,69,65.0
1264,3130,Indus_other,31,22.0
1264,3131,Administration_schools,148,11.0
1264,3132,Services_other,1252,197.0
1265,3133,Shops_other,7,112.0
1265,3134,,0,
1265,3135,Shops_other,14,104.0
1266,3136,Administration_schools,117,30.0
1266,3137,Transportation,610,13.0
1267,3138,Administration_schools,69,37.0
1267,3139,Services_other,155,205.0
1267,3140,,0,
1267,3141,Indus_other,43,5.0
1268,3142,Administration_schools,16,72.0
1268,3143,Indus_other,66,40.0
1269,3144,Transportation,1451,0.0
1269,3145,Services_other,858,163.0
1270,3146,Agriculture_fishing,1,95.0
1270,3147,Shops_other,10,86.0
1271,3148,Shops_other,12,37.0
1271,3149,Indus_other,74,20.0
1272,3150,Services_other,1082,65.0
1272,3151,Construction,2,43.0
1272,3152,,0,
1272,3153,Shops_other,14,54.0
1272,3154,Indus_other,58,27.0
1273,3155,Administration_schools,87,10.0
1273,3156,Construction,1,66.0
1274,3157,,0,
1274,3158,Administration_schools,113,9.0
1275,3159,Services_other,964,195.0
1275,3160,Administration_schools,10,33.0
1276,3161,Hotel_Restaurant,143,31.0
1276,3162,,0,
1277,3163,,0,
1277,3164,Services_other,279,155.0
1278,3165,,0,
1278,3166,Agriculture_fishing,3,77.0
1279,3167,,0,
1279,3168,Health,155,4.0
1279,3169,Hotel_Restaurant,67,44.0
1279,3170,,0,
1280,3171,Shops_other,5,85.0
1280,3172,Shops_other,7,69.0
1280,3173,Agriculture_fishing,3,59.0
1281,3174,Services_other,409,42.0
1281,3175,Services_other,550,59.0
1282,3176,Indus_food,16,7.0
1282,3177,Transportation,1158,1.0
1283,3178,Indus_other,24,17.0
1283,3179,Hotel_Restaurant,99,44.0
1284,3180,Health,266,6.0
1284,3181,,0,
1284,3182,Health,213,2.0
1285,3183,,0,
1285,3184,Services_other,1371,178.0
1286,3185,Services_other,1255,67.0
1286,3186,,0,
1287,3187,,0,
1287,3188,Administration_schools,11,69.0
1288,3189,,0,
1288,3190,Services_other,768,61.0
1289,3191,,0,
1289,3192,,0,
1290,3193,Health,55,1.0
1290,3194,Shops_other,2,31.0
1290,3195,Services_other,1421,190.0
1290,3196,,0,
1291,3197,,0,
1291,3198,Administration_schools,28,23.0
1292,3199,,0,
1292,3200,Shops_other,11,62.0
1293,3201,Services_other,1162,154.0
1293,3202,Administration_schools,122,71.0
1294,3203,Indus_other,66,11.0
1294,3204,,0,
1294,3205,Shops_other,15,104.0
1294,3206,Shops_other,5,67.0
1295,3207,Administration_schools,53,65.0
1295,3208,Shops_other,2,4.0
1295,3209,Shops_other,8,43.0
1296,3210,Services_other,889,206.0
1296,3211,,0,
1296,3212,Indus_other,67,33.0
1297,3213,Services_other,733,212.0
1297,3214,Administration_schools,133,59.0
1297,3215,Health,298,1.0
1298,3216,,0,
1298,3217,,0,
1298,3218,Administration_schools,52,17.0
1299,3219,,0,
1299,3220,,0,
1299,3221,Construction,3,76.0
1300,3222,Indus_other,67,30.0
1300,3223,Transportation,274,4.0
1301,3224,Shops_other,7,68.0
1301,3225,Services_other,229,221.0
1302,3226,Construction,2,83.0
1302,3227,Health,292,2.0
1302,3228,,0,
1302,3229,,0,
1303,3230,Services_other,475,161.0
1303,3231,Agriculture_fishing,2,89.0
1303,3232,,0,
1304,3233,Administration_schools,127,61.0
1304,3234,,0,
1305,3235,Hotel_Restaurant,38,27.0
1305,3236,Services_other,1349,16.0
1306,3237,,0,
1306,3238,Services_other,833,155.0
1307,3239,,0,
1307,3240,Health,126,7.0
1308,3241,Transportation,33,4.0
1308,3242,Shops_other,14,71.0
1308,3243,Services_other,1386,228.0
1309,3244,Services_other,587,46.0
1309,3245,Administration_schools,128,30.0
1309,3246,,0,
1309,3247,Administration_schools,19,79.0
1309,3248,Services_other,1084,212.0
1310,3249,,0,
1310,3250,Health,208,6.0
1310,3251,Hotel_Restaurant,133,34.0
1311,3252,,0,
1311,3253,Administration_schools,18,60.0
1312,3254,,0,
1312,3255,Services_other,973,155.0
1313,3256,,0,
1313,3257,,0,
1314,3258,Indus_other,60,26.0
1314,3259,Shops_other,1,77.0
1315,3260,Shops_other,3,57.0
1315,3261,,0,
1316,3262,Services_other,714,181.0
1316,3263,,0,
1316,3264,Transportation,1360,16.0
1316,3265,Transportation,212,18.0
1317,3266,,0,
1317,3267,Administration_schools,69,34.0
1317,3268,Administration_schools,114,25.0
1318,3269,,0,
1318,3270,Health,44,2.0
1319,3271,,0,
1319,3272,Services_other,649,59.0
1320,3273,,0,
1320,3274,,0,
1321,3275,Administration_schools,142,74.0
1321,3276,Shops_other,14,105.0
1322,3277,Administration_schools,102,20.0
1322,3278,Health,59,3.0
1322,3279,Services_other,933,120.0
1322,3280,Transportation,866,10.0
1323,3281,Services_other,1325,247.0
1323,3282,Services_other,1032,151.0
1324,3283,Construction,1,36.0
1324,3284,Administration_schools,25,8.0
1325,3285,Construction,2,32.0
1325,3286,,0,
1326,3287,,0,
1326,3288,,0,
1326,3289,,0,
1326,3290,Indus_food,16,9.0
1327,3291,,0,
1327,3292,Health,157,4.0
1328,3293,Services_other,115,107.0
1328,3294,Shops_other,5,88.0
1329,3295,Administration_schools,109,40.0
1329,3296,Services_other,749,147.0
1329,3297,,0,
1329,3298,Administration_schools,135,42.0
1329,3299,,0,
1330,3300,Shops_other,8,21.0
1330,3301,Hotel_Restaurant,57,39.0
1330,3302,Services_other,537,11.0
1330,3303,,0,
1330,3304,Administration_schools,145,16.0
1331,3305,,0,
1331,3306,,0,
1332,3307,Administration_schools,10,52.0
1332,3308,,0,
1332,3309,Indus_food,29,2.0
1333,3310,Services_other,320,206.0
1333,3311,Shops_other,4,79.0
1333,3312,Administration_schools,35,10.0
1334,3313,Services_other,244,38.0
1334,3314,Indus_other,50,34.0
1334,3315,Administration_schools,63,59.0
1335,3316,Shops_market_food,1,5.0
1335,3317,,0,
1335,3318,,0,
1335,3319,,0,
1336,3320,Construction,3,24.0
1336,3321,Services_other,473,141.0
1337,3322,Administration_schools,126,49.0
1337,3323,Administration_schools,82,54.0
1338,3324,,0,
1338,3325,Services_other,1178,143.0
1338,3326,,0,
1339,3327,Shops_other,4,98.0
1339,3328,,0,
1340,3329,Administration_schools,71,66.0
1340,3330,Services_other,911,246.0
1341,3331,Agriculture_fishing,1,63.0
1341,3332,Indus_other,60,11.0
1342,3333,Health,43,7.0
1342,3334,Transportation,1086,12.0
1342,3335,Health,296,3.0
1342,3336,,0,
1343,3337,Health,272,2.0
1343,3338,Administration_schools,65,38.0
1344,3339,Services_other,924,80.0
1344,3340,,0,
1345,3341,,0,
1345,3342,Services_other,493,87.0
1345,3343,,0,
1345,3344,Construction,0,1.0
1346,3345,Health,48,1.0
1346,3346,Services_other,800,125.0
1347,3347,Shops_other,6,52.0
1347,3348,Administration_schools,147,64.0
1348,3349,Services_other,1420,176.0
1348,3350,,0,
1349,3351,,0,
1349,3352,Services_other,674,170.0
1350,3353,,0,
1350,3354,,0,
1351,3355,Shops_other,4,1.0
1351,3356,,0,
1352,3357,,0,
1352,3358,Shops_other,3,6.0
1353,3359,,0,
1353,3360,Indus_other,26,1.0
1354,3361,Shops_other,0,73.0
1354,3362,Indus_other,42,13.0
1355,3363,,0,
1355,3364,Health,84,0.0
1355,3365,Services_other,397,182.0
1356,3366,Indus_food,67,4.0
1356,3367,,0,
1356,3368,Services_other,558,10.0
1357,3369,,0,
1357,3370,,0,
1358,3371,,0,
1358,3372,,0,
1358,3373,,0,
1358,3374,Administration_schools,92,79.0
1358,3375,,0,
1359,3376,Administration_schools,32,30.0
1359,3377,Agriculture_fishing,3,67.0
1359,3378,,0,
1360,3379,Shops_other,7,99.0
1360,3380,,0,
1361,3381,,0,
1361,3382,Services_other,264,59.0
1361,3383,,0,
1362,3384,,0,
1362,3385,,0,
1362,3386,Administration_schools,61,73.0
1363,3387,,0,
1363,3388,Services_other,804,85.0
1363,3389,,0,
1364,3390,Administration_schools,146,63.0
1364,3391,,0,
1365,3392,Transportation,672,5.0
1365,3393,Services_other,1364,17.0
1366,3394,,0,
1366,3395,,0,
1367,3396,Agriculture_fishing,3,5.0
1367,3397,Services_other,698,137.0
1368,3398,Administration_schools,56,47.0
1368,3399,Indus_other,64,36.0
1369,3400,Health,140,4.0
1369,3401,Administration_schools,64,23.0
1370,3402,Indus_other,62,17.0
1370,3403,Shops_other,11,38.0
1371,3404,Indus_other,60,6.0
1371,3405,,0,
1372,3406,,0,
1372,3407,Administration_schools,37,9.0
1372,3408,,0,
1373,3409,Shops_other,15,65.0
1373,3410,Health,182,1.0
1374,3411,,0,
1374,3412,,0,
1375,3413,Services_other,1017,181.0
1375,3414,Administration_schools,76,77.0
1375,3415,Agriculture_fishing,3,16.0
1376,3416,Indus_other,73,3.0
1376,3417,,0,
1377,3418,Construction,2,66.0
1377,3419,Services_other,3,93.0
1378,3420,Health,252,7.0
1378,3421,Hotel_Restaurant,38,27.0
1378,3422,Shops_other,15,83.0
1379,3423,Shops_other,11,15.0
1379,3424,Hotel_Restaurant,93,16.0
1379,3425,,0,
1380,3426,,0,
1380,3427,Administration_schools,61,73.0
1380,3428,Services_other,161,121.0
1381,3429,,0,
1381,3430,Shops_other,0,112.0
1381,3431,,0,
1382,3432,Indus_other,23,11.0
1382,3433,Health,113,5.0
1382,3434,Services_other,364,237.0
1382,3435,,0,
1383,3436,Services_other,1365,39.0
1383,3437,Services_other,573,171.0
1384,3438,Shops_other,11,81.0
1384,3439,Administration_schools,129,52.0
1384,3440,Services_other,299,106.0
1385,3441,Services_other,1274,56.0
1385,3442,Hotel_Restaurant,44,31.0
1386,3443,Services_other,795,66.0
1386,3444,,0,
1387,3445,Indus_other,21,40.0
1387,3446,Shops_other,8,23.0
1388,3447,,0,
1388,3448,,0,
1388,3449,,0,
1389,3450,Shops_other,9,49.0
1389,3451,,0,
1390,3452,Services_other,1130,139.0
1390,3453,Shops_other,14,19.0
1391,3454,Shops_other,3,71.0
1391,3455,Services_other,64,102.0
1392,3456,Administration_schools,42,6.0
1392,3457,Health,292,5.0
1393,3458,Health,286,1.0
1393,3459,Administration_schools,72,54.0
1393,3460,,0,
1394,3461,Health,92,4.0
1394,3462,,0,
1395,3463,Shops_other,8,5.0
1395,3464,Transportation,883,14.0
1395,3465,Administration_schools,98,44.0
1395,3466,,0,
1396,3467,Shops_other,4,16.0
1396,3468,Indus_other,30,15.0
1396,3469,Services_other,586,126.0
1397,3470,Shops_other,4,64.0
1397,3471,Administration_schools,80,17.0
1397,3472,Health,291,8.0
1398,3473,Administration_schools,79,2.0
1398,3474,Shops_other,1,79.0
1399,3475,Indus_other,68,32.0
1399,3476,Agriculture_fishing,2,76.0
1400,3477,,0,
1400,3478,Construction,1,63.0
1400,3479,Transportation,781,18.0
1401,3480,Indus_other,43,39.0
1401,3481,Administration_schools,22,53.0
1401,3482,Transportation,501,2.0
1401,3483,Services_other,106,227.0
1402,3484,Indus_other,45,24.0
1402,3485,Construction,2,63.0
1403,3486,Construction,3,77.0
1403,3487,,0,
1404,3488,Administration_schools,80,75.0
1404,3489,Health,227,2.0
1405,3490,Shops_other,7,77.0
1405,3491,Indus_other,43,25.0
